time,ax,ay,az,aT
149.381000,0.6447,-0.1496,0.6199,0.907
149.386000,0.5483,-0.0125,0.4141,0.687
149.392000,0.9834,0.3370,0.3308,1.091
149.396000,0.2098,-0.5687,-0.2178,0.644
149.401000,0.2423,0.0347,-0.2664,0.362
149.406000,0.8798,0.3267,-0.5258,1.076
149.410000,1.0537,0.3291,-1.1649,1.605
149.416000,0.9228,0.3957,-1.1942,1.560
149.420000,0.7017,0.3094,-1.0695,1.316
149.426000,0.8088,0.4382,-0.7023,1.157
149.447000,1.4500,0.8343,-0.5679,1.767
149.450000,0.5740,-0.3021,-0.7971,1.028
149.452000,0.6600,0.2119,0.3381,0.771
149.453000,1.1070,0.2472,1.0136,1.521
149.454000,1.0192,0.1629,0.4946,1.145
149.456000,1.0041,0.4347,0.6010,1.248
149.503000,0.8535,0.1372,0.8756,1.230
149.504000,0.9834,-0.0070,1.2631,1.601
149.505000,1.1258,0.0067,1.8331,2.151
149.505000,1.2714,0.0298,1.6012,2.045
149.505000,2.3051,1.2499,1.5931,3.068
149.506000,0.6709,-0.5477,0.1050,0.872
149.506000,0.0761,0.0802,0.5862,0.597
149.507000,0.0623,0.2894,0.7953,0.849
149.507000,0.6889,1.2344,-0.2558,1.437
149.507000,0.4838,0.7778,-0.9080,1.290
149.513000,0.2933,0.7760,-0.6652,1.063
149.514000,0.7907,1.1521,-0.0351,1.398
149.518000,1.7606,1.3150,0.2626,2.213
149.523000,2.4105,1.6212,0.3863,2.931
149.527000,3.5689,2.8014,0.8616,4.618
149.533000,3.4246,1.8936,-0.1638,3.917
149.541000,3.5874,2.6955,0.1851,4.491
149.542000,4.1554,3.4699,-0.8446,5.479
149.547000,5.3579,4.0496,-2.0423,7.020
149.552000,6.5801,5.2591,-2.4044,8.760
149.558000,6.8366,5.3934,-3.3551,9.332
149.567000,7.6385,7.1451,-5.5315,11.832
149.568000,9.5030,9.4555,-6.7088,14.991
149.574000,10.6520,9.5064,-6.5628,15.713
149.645000,10.9438,8.7084,-5.7931,15.138
149.647000,11.3554,8.9199,-3.4882,14.855
149.648000,11.3642,8.5868,-3.5591,14.681
149.650000,11.4717,8.8071,-2.3462,14.652
149.651000,12.1744,8.9069,-2.5959,15.306
149.653000,14.2669,9.2597,-4.1746,17.513
149.654000,16.4118,10.5347,-5.2541,20.197
149.655000,16.9962,11.0277,-6.0565,21.146
149.657000,17.8066,9.9495,-6.8266,21.510
149.658000,19.4922,9.3727,-5.2564,22.258
149.660000,21.0760,8.4830,-4.9452,23.251
149.661000,23.2638,8.4485,-4.8274,25.217
149.662000,25.0475,8.1368,-5.0006,26.807
149.664000,26.6774,7.0551,-2.0229,27.669
149.665000,28.1198,6.1789,0.3581,28.793
149.666000,30.1648,7.0119,3.4815,31.164
149.668000,32.8398,7.9297,5.7538,34.270
149.669000,35.6699,9.0869,4.8466,37.127
149.670000,33.8948,9.4740,4.0459,35.426
149.671000,27.4779,10.3984,3.0079,29.533
149.674000,20.1243,11.1152,3.2745,23.222
149.680000,10.0123,14.3368,5.9690,18.477
149.684000,-2.1128,15.0969,5.3847,16.167
149.689000,-3.5964,14.2356,3.6926,15.140
149.730000,1.6437,9.9944,5.1559,11.365
149.732000,-0.7543,9.3916,4.0022,10.237
149.732000,4.3675,11.7812,0.3498,12.570
149.733000,11.1949,10.2621,0.8760,15.212
149.733000,12.7367,7.4480,-0.7913,14.776
149.733000,14.4510,3.0710,-3.7206,15.235
149.734000,18.2787,-2.7427,-3.7471,18.859
149.734000,27.9286,-7.7190,0.2648,28.977
149.734000,34.9474,-4.2725,12.1701,37.252
149.737000,4.4691,-17.0088,11.8116,21.185
149.741000,-16.4454,-17.4730,-3.6307,24.268
149.748000,-7.2629,-10.6169,0.7046,12.883
149.751000,0.9753,-7.3484,7.4418,10.504
149.757000,4.6926,-7.3652,7.8093,11.715
149.763000,8.1762,-8.2568,6.3984,13.265
149.767000,11.9546,-8.5323,5.1844,15.575
149.772000,14.4446,-8.3624,3.8797,17.136
149.776000,15.9657,-8.0251,1.8161,17.961
149.781000,16.8365,-7.5744,-0.2121,18.463
149.787000,17.0383,-7.3969,-1.3612,18.624
149.792000,16.9718,-7.3709,-1.5970,18.572
149.796000,16.6706,-7.5073,-1.6447,18.357
149.801000,16.3719,-7.4795,-1.1679,18.037
149.806000,15.6559,-7.4728,-0.5111,17.355
149.811000,14.8628,-7.4500,0.4025,16.630
149.816000,14.0218,-7.3527,1.0114,15.865
149.820000,12.5243,-7.5886,1.6873,14.741
149.826000,11.4004,-7.7797,2.0985,13.961
149.830000,10.6969,-7.6701,2.1437,13.336
149.835000,10.2847,-7.2451,1.7402,12.700
149.845000,9.9222,-6.6906,1.4983,12.061
149.845000,8.8842,-6.8364,1.2528,11.280
149.849000,8.5804,-6.2930,0.9463,10.683
149.854000,8.6394,-5.8110,0.5239,10.425
149.878000,8.7007,-5.3582,0.0715,10.218
149.878000,8.1362,-5.0458,-0.0384,9.574
149.878000,7.8230,-4.7038,0.0883,9.129
149.879000,7.6033,-4.3577,0.0262,8.764
149.879000,7.8980,-3.9660,0.0409,8.838
149.883000,8.0197,-3.4058,0.1585,8.714
149.888000,8.1541,-2.7361,0.0996,8.601
149.893000,8.3355,-1.9063,0.0335,8.551
149.898000,7.1437,-1.3556,0.2853,7.277
149.903000,9.4930,0.2139,0.2287,9.498
149.908000,10.2306,1.9057,-0.1954,10.408
149.912000,9.5463,3.2249,-0.7943,10.108
149.918000,8.9524,4.4608,-0.6228,10.022
149.922000,8.6590,5.6254,-0.7812,10.355
149.927000,8.1169,6.8379,-1.1762,10.678
149.932000,7.3936,8.0646,-1.3922,11.029
149.937000,6.3789,9.2743,-1.5181,11.358
149.944000,5.2690,10.3833,-1.4869,11.738
149.947000,4.1376,11.4228,-1.0215,12.192
149.953000,3.2472,12.5028,-0.3169,12.921
149.957000,2.6261,13.6975,0.1716,13.948
149.962000,2.2362,15.1120,0.3551,15.281
149.969000,0.4348,15.4119,-2.2409,15.580
149.989000,-4.4994,13.8338,0.0218,14.547
149.993000,-0.4809,16.4301,4.2140,16.969
149.994000,0.9062,19.4630,-0.4521,19.489
149.994000,-0.5438,21.8382,-0.1880,21.846
149.995000,-1.9212,23.9083,0.6295,23.994
149.997000,-2.8631,24.5245,0.1942,24.692
150.001000,-5.3579,23.8658,-0.1553,24.460
150.034000,-9.5134,21.1288,1.2513,23.206
150.035000,-12.6654,18.9436,3.1485,23.004
150.036000,-15.4313,16.8734,3.0767,23.072
150.037000,-18.8642,12.0177,7.7938,23.686
150.037000,-20.9822,8.7581,14.3743,26.899
150.038000,-22.0339,10.4393,12.4946,27.397
150.039000,-18.7110,14.6320,10.7606,26.077
150.041000,-20.2800,16.4384,2.9456,26.271
150.045000,-19.1163,20.9304,-0.0713,28.346
150.050000,-19.9023,22.6480,-2.7021,30.271
150.055000,-26.2656,21.2325,-2.8031,33.890
150.059000,-33.5277,19.0018,-0.1790,38.538
150.064000,-39.9237,16.0872,0.7493,43.050
150.070000,-42.7392,13.7515,-0.7588,44.903
150.074000,-40.4680,13.5508,-3.6906,42.836
150.079000,-37.4981,14.2575,-4.5363,40.373
150.084000,-36.0477,13.8399,-4.0032,38.820
150.090000,-34.1670,12.9756,-4.6929,36.848
150.094000,-31.6472,12.9603,-5.7175,34.673
150.099000,-29.0183,13.3896,-5.3877,32.409
150.111000,-28.9299,13.3997,-6.2820,32.495
150.114000,-27.3995,14.4825,-3.0892,31.145
150.114000,32.5341,31.7738,-13.7397,47.506
150.119000,33.3856,31.6269,-12.4280,47.637
150.168000,7.4609,-24.1516,8.6021,26.701
150.171000,11.6232,-29.2288,13.8616,34.374
150.173000,33.8231,0.4452,-3.1458,33.972
150.174000,34.0064,-1.2733,-3.8009,34.242
150.176000,34.2596,-2.0259,-10.2482,35.817
150.177000,9.5143,8.8550,-20.2685,24.078
150.179000,-19.5433,12.2024,-32.0478,39.470
150.181000,-39.3209,5.1704,-39.4238,55.920
150.183000,-42.6346,-6.7789,-17.6517,46.640
150.185000,-26.7847,3.5744,11.7688,29.474
150.187000,-8.5503,7.0840,13.6649,17.607
150.188000,-5.9528,3.9410,7.3039,10.213
150.189000,-12.8480,5.2801,9.2833,16.707
150.191000,-32.2365,6.4654,27.2183,42.683
150.192000,-40.0298,1.0253,32.7719,51.744
150.197000,-23.3953,0.3912,4.6704,23.860
150.201000,-5.2664,2.9572,-21.8155,22.636
150.206000,-1.3073,3.2890,-20.9181,21.215
150.211000,-5.2321,2.8505,-2.0822,6.312
150.218000,-5.6349,0.6473,2.6855,6.276
150.221000,-3.0756,-0.2657,-2.1507,3.762
150.226000,-1.3120,0.1241,-2.5417,2.863
150.230000,-2.3654,-0.2579,1.5864,2.860
150.244000,-6.3989,-0.3209,4.5083,7.834
150.246000,-3.8170,-0.3180,0.8453,3.922
150.246000,1.7693,1.2872,-2.5601,3.368
150.249000,0.4692,0.6558,-0.2059,0.832
150.306000,-0.9583,0.7302,1.5673,1.977
150.307000,-1.1048,0.3913,0.1476,1.181
150.307000,-0.0893,0.8705,-1.6669,1.883
150.308000,0.4130,0.5820,-1.3209,1.501
150.308000,0.1118,0.4757,0.0558,0.492
150.309000,-0.2518,0.4842,0.4132,0.685
150.309000,-0.3434,0.4857,-0.2899,0.662
150.309000,-0.3906,0.5351,-0.7531,1.003
150.310000,-0.0517,0.6277,-0.7075,0.947
150.310000,0.0783,0.4025,-0.5100,0.654
150.310000,0.1383,0.2900,0.1335,0.348
150.311000,0.2384,0.1730,0.5279,0.605
150.313000,0.2377,0.0967,0.6166,0.668
150.319000,0.1506,0.1592,0.3618,0.423
150.324000,0.0917,0.4200,-0.1717,0.463
150.328000,0.1661,0.7451,-0.5467,0.939
150.334000,0.3786,0.7520,-0.6081,1.039
150.340000,0.4998,0.3551,-0.1299,0.627
150.343000,0.5013,-0.1798,0.4908,0.724
150.348000,0.5052,-0.2625,0.6877,0.893
150.356000,0.6453,-0.3522,0.7673,1.063
150.358000,0.8859,-0.3247,0.6269,1.133
150.364000,0.9858,-0.3069,0.6180,1.203
150.368000,1.0866,-0.3610,0.6740,1.329
150.379000,1.1666,-0.2910,1.0385,1.589
150.384000,1.1327,-0.4076,1.3675,1.822
150.386000,1.0210,-0.5386,1.4032,1.817
150.446000,1.0536,-0.3303,1.4424,1.816
150.447000,1.1638,-0.2707,1.4684,1.893
150.447000,1.1242,-0.3021,1.2950,1.741
150.448000,1.1314,-0.1689,1.2473,1.692
150.448000,0.5877,-0.4519,0.9739,1.224
150.448000,0.3176,-0.2519,0.7950,0.892
150.448000,0.5189,-0.1646,0.5740,0.791
150.449000,0.8233,-0.0798,0.4423,0.938
150.449000,0.9419,-0.0121,0.2277,0.969
150.449000,1.1164,0.1606,0.1187,1.134
150.449000,1.4765,0.4474,-0.2672,1.566
150.450000,0.6187,-0.2437,-0.8724,1.097
150.450000,0.5081,0.2609,-0.9329,1.094
150.450000,0.6487,0.3228,-1.0370,1.265
150.454000,0.4910,0.2723,-1.1512,1.281
150.461000,0.4915,0.3174,-0.8527,1.034
150.467000,0.8221,0.2859,-0.3540,0.940
150.469000,1.1889,0.2545,0.1775,1.229
150.474000,1.5109,0.1727,0.6660,1.660
150.480000,1.6907,0.1410,1.3221,2.151
150.485000,1.4894,0.0708,1.7206,2.277
150.490000,2.1122,0.8704,2.1035,3.105
150.495000,1.1165,-0.2886,1.0275,1.545
150.500000,0.4189,0.0953,1.0634,1.147
150.505000,0.6305,0.3616,1.4274,1.602
150.515000,0.1987,-0.1490,1.0185,1.048
150.516000,0.7474,0.6771,0.7183,1.238
150.578000,0.2490,0.1567,-0.3498,0.457
150.580000,0.2337,0.8057,-0.5802,1.020
150.581000,-0.0704,0.5913,-1.1019,1.252
150.583000,-0.3341,0.6210,-1.5656,1.717
150.584000,0.3089,1.0765,-1.1194,1.583
150.585000,1.4765,1.3594,-0.2417,2.022
150.586000,2.1254,1.5751,0.1315,2.649
150.587000,2.9602,2.2634,0.3672,3.744
150.588000,3.7693,2.8358,-0.2581,4.724
150.589000,3.4989,1.9231,-0.4949,4.023
150.590000,3.1221,2.2326,0.1979,3.843
150.591000,3.9555,2.8809,0.7452,4.950
150.592000,5.1119,3.8007,-0.2239,6.374
150.594000,6.7057,5.1755,-1.7111,8.642
150.595000,7.2458,5.6350,-3.2230,9.728
150.596000,7.2924,6.2823,-5.5846,11.128
150.598000,7.6730,7.9534,-6.8802,13.018
150.601000,8.5370,8.6111,-7.1698,14.087
150.606000,9.3341,8.8136,-7.0630,14.652
150.611000,10.0946,8.2607,-5.5389,14.171
150.622000,10.9709,8.7221,-4.0034,14.576
150.624000,11.1249,8.4310,-3.3392,14.353
150.626000,12.1489,8.5001,-2.7004,15.071
150.691000,13.0452,9.2425,-3.8007,16.433
150.693000,14.7613,9.8167,-4.8591,18.381
150.695000,16.1147,10.1303,-5.2625,19.748
150.696000,17.3263,9.5656,-5.5238,20.548
150.697000,18.7531,9.0207,-4.8368,21.365
150.699000,20.4795,9.3499,-4.7863,23.016
150.700000,21.9354,8.9261,-5.7873,24.379
150.701000,23.6604,7.8949,-4.5900,25.362
150.702000,25.6422,7.0781,-2.4630,26.715
150.704000,26.6531,5.9684,0.0550,27.313
150.705000,27.9646,6.2285,1.4563,28.687
150.708000,29.9519,7.5736,4.9196,31.284
150.709000,32.9270,9.4207,5.4879,34.685
150.710000,34.2411,10.0345,3.9163,35.895
150.711000,31.3368,10.8827,2.8252,33.293
150.712000,27.1337,13.8201,3.9949,30.711
150.713000,21.2198,15.3948,2.3455,26.321
150.713000,6.9236,15.9793,3.3983,17.743
150.719000,-2.4950,14.8936,6.8274,16.573
150.724000,0.9469,11.7078,4.8849,12.721
150.729000,1.2716,8.4341,5.5033,10.151
150.736000,1.5126,10.5898,2.7804,11.053
150.738000,8.6333,12.1211,-0.0961,14.882
150.743000,13.6983,10.1501,-1.0132,17.079
150.747000,14.8925,6.9526,-1.7530,16.529
150.752000,14.8567,1.0058,-3.3735,15.268
150.757000,18.3801,-7.0180,-4.0306,20.083
150.765000,28.3717,-11.3220,1.7344,30.597
150.767000,26.3366,-6.5602,18.1012,32.624
150.772000,-7.1638,-20.0113,7.5122,22.543
150.777000,-12.7045,-14.5854,-3.4053,19.640
150.817000,-3.2720,-8.4239,4.5430,10.115
150.818000,4.0046,-6.6186,8.4676,11.469
150.818000,8.1367,-7.1993,7.5737,13.244
150.818000,11.9660,-8.0508,5.9704,15.609
150.818000,14.7324,-8.3195,4.6767,17.554
150.818000,16.3040,-8.2181,3.2566,18.546
150.819000,17.3153,-7.6692,0.9815,18.963
150.819000,17.8267,-7.0497,-0.8667,19.190
150.823000,17.7780,-6.6918,-1.6493,19.067
150.825000,17.3300,-6.6849,-1.8992,18.672
150.830000,16.9351,-6.7075,-1.7322,18.297
150.835000,15.8573,-6.9734,-1.1371,17.360
150.840000,14.9174,-6.9032,-0.1714,16.438
150.845000,13.5707,-7.7603,0.0653,15.633
150.849000,12.5297,-7.7151,1.3209,14.774
150.854000,11.6506,-7.7644,1.6727,14.100
150.861000,10.7114,-7.8857,1.5288,13.389
150.865000,10.3904,-7.2948,1.6087,12.797
150.869000,10.1806,-6.8185,1.5688,12.353
150.874000,10.0491,-6.3314,1.2515,11.943
150.892000,9.5487,-5.8773,0.7128,11.235
150.892000,9.5150,-5.1614,0.4332,10.833
150.892000,8.5292,-5.0646,-0.0660,9.920
150.893000,8.0708,-4.6062,-0.1494,9.294
150.898000,7.6659,-4.1853,-0.1519,8.735
150.903000,7.3223,-4.0925,0.0195,8.388
150.908000,6.9701,-3.7031,0.1072,7.893
150.913000,7.1111,-3.1364,0.1665,7.774
150.918000,7.6166,-2.4348,0.1014,7.997
150.923000,8.3351,-1.6165,-0.0518,8.491
150.928000,8.6453,-0.6663,-0.1786,8.673
150.933000,8.9381,0.4899,-0.1432,8.953
150.938000,9.0791,1.7973,-0.1943,9.257
150.943000,8.9356,3.0932,-0.5094,9.470
150.947000,8.4367,4.3104,-0.8403,9.511
150.952000,7.7122,5.4610,-1.1379,9.518
150.957000,6.9699,6.5974,-1.3550,9.692
150.962000,6.0879,7.6694,-1.3390,9.883
150.967000,5.1712,8.7202,-1.2548,10.216
150.972000,4.2531,9.8166,-1.0160,10.746
150.977000,3.2927,10.9183,-0.4519,11.413
150.982000,2.4739,12.1856,0.1734,12.435
150.986000,1.7514,13.5108,0.1278,13.624
151.004000,-1.2971,13.2376,-2.2716,13.494
151.004000,-4.0910,12.4677,1.8490,13.251
151.004000,-1.0763,14.6226,3.0366,14.973
151.007000,0.0528,17.0562,0.0536,17.056
151.014000,-0.6957,19.2553,0.3186,19.271
151.017000,-1.3608,21.0556,0.2489,21.101
151.022000,-1.2345,21.9126,-0.3396,21.950
151.026000,-3.2887,22.4506,-0.9435,22.710
151.033000,-5.7322,20.9058,0.3137,21.680
151.036000,-7.9069,19.1333,2.1303,20.812
151.040000,-10.0373,19.0201,3.0314,21.719
151.045000,-13.1325,16.5206,5.1772,21.730
151.050000,-16.1078,12.1902,13.2400,24.153
151.055000,-17.9768,13.2172,13.3506,26.002
151.060000,-17.7718,15.1795,10.4406,25.598
151.065000,-18.8237,16.9837,5.1068,25.862
151.069000,-19.2066,19.2087,0.6795,27.172
151.082000,-17.9519,21.2779,0.6970,27.848
151.086000,-21.3026,21.5529,0.5551,30.309
151.129000,-28.7608,19.9174,-1.3218,35.009
151.130000,-36.5107,17.9434,-0.1581,40.682
151.130000,-41.6003,15.7995,-0.3918,44.501
151.130000,-42.7813,14.1970,-1.8610,45.114
151.131000,-41.8597,13.2378,-3.3082,44.028
151.131000,-40.2023,12.5269,-4.1030,42.308
151.131000,-37.1477,13.1648,-4.3031,39.646
151.132000,-33.5644,13.8996,-4.6570,36.626
151.132000,-30.1011,14.7165,-5.9079,34.023
151.132000,-27.3609,15.1670,-6.1668,31.886
151.135000,2.1126,29.3084,3.2046,29.559
151.140000,33.0793,31.9062,-16.7607,48.920
151.144000,6.7834,20.1647,-8.7074,22.988
151.150000,-15.4754,-36.5335,3.8523,39.863
151.153000,2.7665,-6.9145,2.6910,7.919
151.159000,33.7980,10.4732,-6.0215,35.892
151.162000,33.9786,1.0666,-5.4348,34.427
151.167000,30.2456,-1.7609,-13.6320,33.222
151.172000,2.4626,8.4770,-17.0100,19.164
151.178000,-24.8538,12.2686,-23.9435,36.627
151.183000,-39.2204,6.3446,-24.5496,46.703
151.187000,-29.0400,4.9438,-15.9317,33.490
151.252000,-13.3050,9.4539,-1.9250,16.435
151.253000,-7.7111,4.0150,6.5796,10.903
151.253000,-6.7899,4.2184,6.5998,10.366
151.253000,-12.2137,6.0033,11.7854,18.003
151.254000,-27.8062,5.7384,26.4898,38.831
151.254000,-34.8781,-0.8081,29.8741,45.930
151.254000,-18.7381,-2.0512,6.4254,19.915
151.255000,-2.6080,0.7139,-15.1720,15.411
151.255000,-0.9437,2.6348,-12.4350,12.746
151.255000,-5.0841,2.1295,-1.4148,5.691
151.255000,-7.7261,0.5508,-0.0345,7.746
151.256000,-6.6977,-0.0961,-1.7097,6.913
151.256000,-3.5590,0.0945,-3.0093,4.662
151.256000,-1.8397,0.4465,-0.2676,1.912
151.262000,-1.7642,0.1365,4.2403,4.595
151.265000,-1.7679,0.5586,3.2009,3.699
151.270000,-2.1387,1.0740,-0.8198,2.530
151.282000,-5.6694,0.2684,-0.8408,5.738
151.283000,0.7786,-0.2096,-1.3019,1.531
151.285000,2.4958,1.0051,-0.2212,2.700
151.348000,0.0150,1.3503,-1.0539,1.713
151.350000,-1.8009,0.3066,-1.9641,2.682
151.351000,-1.6963,0.5363,-1.7451,2.492
151.352000,-0.8471,0.7377,-1.3801,1.779
151.353000,-0.0916,0.6739,-0.7420,1.007
151.354000,0.1172,0.4431,0.1363,0.478
151.355000,0.1483,0.1505,0.6842,0.716
151.355000,0.2293,0.0160,1.1082,1.132
151.356000,0.3337,-0.0489,1.0740,1.126
151.357000,0.3996,0.0081,0.8141,0.907
151.358000,0.6709,0.4521,0.5892,1.001
151.359000,0.7151,0.6757,0.0905,0.988
151.360000,0.4514,0.7125,-0.3186,0.902
151.361000,0.1257,0.6680,-0.4140,0.796
151.361000,0.2419,0.4110,-0.2033,0.518
151.362000,0.4076,0.0613,0.4085,0.580
151.371000,0.5202,-0.2689,0.9912,1.151
151.381000,0.5847,-0.4935,1.4660,1.654
151.383000,0.7277,-0.4835,1.3269,1.589
151.384000,0.9378,-0.2060,1.2438,1.571
151.387000,1.0000,-0.4045,1.1832,1.601
151.446000,1.2633,-0.2228,1.2406,1.785
151.447000,1.3335,-0.1395,1.1603,1.773
151.449000,1.3569,0.0152,1.1554,1.782
151.450000,1.0660,-0.1269,0.9939,1.463
151.451000,0.8572,-0.2927,1.1772,1.485
151.452000,0.8358,-0.4106,0.7473,1.194
151.453000,0.6835,-0.3922,0.4714,0.918
151.454000,0.5198,-0.0776,0.3372,0.624
151.455000,0.3286,-0.0025,-0.3363,0.470
151.456000,0.3601,-0.0325,-0.5053,0.621
151.457000,1.4173,0.9817,0.0204,1.724
151.457000,0.1736,-0.4839,-0.6666,0.842
151.459000,-0.7513,-0.5087,-0.4474,1.012
151.460000,-0.3592,0.0784,-0.0140,0.368
151.461000,0.1446,0.0960,-0.9310,0.947
151.465000,0.4999,0.1710,-0.9539,1.090
151.470000,0.5755,0.2554,-0.9803,1.165
151.475000,0.4841,0.1676,-1.0364,1.156
151.481000,0.6301,0.2208,-0.7397,0.996
151.485000,0.6404,0.1639,-0.8145,1.049
151.490000,0.8235,0.3006,-0.4932,1.006
151.495000,0.8469,0.2410,-0.3206,0.937
151.500000,0.9620,0.2937,0.0956,1.010
151.506000,1.0326,0.2554,0.6504,1.247
151.511000,1.1447,0.1238,1.0453,1.555
151.516000,2.1828,0.8359,1.8542,2.984
151.520000,1.8960,-0.0233,1.8635,2.659
151.530000,1.3001,-0.2746,2.1522,2.529
151.533000,1.2024,0.3946,2.9462,3.207
151.536000,0.9341,0.4081,1.9171,2.171
151.595000,0.7912,0.4432,0.5691,1.071
151.598000,1.3419,0.8845,0.3489,1.645
151.601000,2.5303,2.1568,-0.2912,3.338
151.604000,1.3686,0.6072,-1.4172,2.062
151.609000,0.6805,1.0622,-0.9269,1.565
151.611000,0.8326,1.2060,-1.3376,1.984
151.613000,2.0316,2.1289,-1.6699,3.384
151.615000,2.6506,2.2283,-1.1764,3.657
151.617000,3.1923,2.4254,-0.4098,4.030
151.619000,3.3999,2.1393,0.1023,4.018
151.622000,3.7929,2.9169,-0.5383,4.815
151.623000,3.7696,3.3515,-2.1812,5.495
151.625000,4.5561,4.6600,-2.9123,7.138
151.627000,5.3237,4.3102,-3.0506,7.498
151.629000,5.8726,4.4791,-3.6377,8.233
151.631000,5.9053,6.0383,-5.0388,9.835
151.632000,6.6249,6.3334,-6.5391,11.259
151.633000,6.8718,7.1439,-6.4640,11.834
151.633000,8.1906,7.5519,-6.6477,12.973
151.634000,9.6021,8.4828,-6.4950,14.365
151.637000,10.3057,8.5813,-5.6675,14.559
151.641000,11.4319,8.5225,-3.8575,14.772
151.646000,12.6694,8.6445,-2.2187,15.497
151.654000,13.4119,8.9713,-1.9109,16.249
151.657000,14.4677,9.1497,-2.2306,17.263
151.661000,16.2517,9.5029,-2.6904,19.017
151.667000,18.5567,9.8213,-2.8818,21.192
151.674000,19.9799,9.6161,-2.3728,22.300
151.676000,20.6080,9.9263,-3.1135,23.085
151.681000,22.4986,9.4525,-4.1307,24.751
151.745000,24.4805,9.0523,-2.8300,26.254
151.747000,26.2658,6.9922,-0.4520,27.184
151.747000,28.4900,6.2610,2.8443,29.308
151.748000,29.7968,5.4606,2.7703,30.419
151.748000,30.9153,6.1920,4.1323,31.799
151.749000,32.0333,8.3206,6.5890,33.746
151.750000,33.0142,9.9681,6.2997,35.057
151.751000,33.0631,11.6203,4.0829,35.283
151.752000,29.8156,12.7267,5.2948,32.848
151.752000,22.7852,14.3502,5.4714,27.478
151.753000,6.5077,15.6321,4.1747,17.440
151.754000,-5.8822,17.3766,4.4936,18.888
151.756000,-3.3614,13.0532,3.2271,13.860
151.757000,-3.9162,10.7488,4.0942,12.151
151.758000,-0.8162,11.4841,1.5716,11.620
151.759000,6.4389,12.5098,0.8646,14.096
151.763000,13.3539,9.4900,-0.1386,16.383
151.774000,17.8601,5.8351,-0.0594,18.789
151.774000,23.9620,1.5276,-0.1868,24.011
151.794000,32.0618,-4.7616,0.5826,32.419
151.797000,38.0794,-6.8338,5.1676,39.031
151.800000,15.3768,-11.6428,15.4389,24.706
151.804000,-20.3645,-20.2388,-0.5119,28.716
151.808000,-14.1447,-12.7834,-3.2136,19.334
151.812000,-3.4067,-7.3592,8.6021,11.822
151.813000,1.4688,-7.1575,9.5272,12.006
151.814000,5.1647,-8.0847,7.7213,12.315
151.821000,9.7763,-8.5677,6.6042,14.581
151.823000,13.1417,-8.3142,5.4520,16.479
151.828000,15.2466,-7.8929,3.2195,17.468
151.831000,16.7558,-7.2290,0.8764,18.270
151.885000,17.6330,-6.8122,-0.8219,18.921
151.886000,18.2884,-6.4420,-1.8435,19.477
151.887000,18.4577,-6.2979,-1.8434,19.590
151.887000,18.4247,-6.1363,-1.1766,19.455
151.888000,17.4931,-6.4500,-0.3932,18.648
151.888000,16.4004,-6.6972,0.3615,17.719
151.888000,14.7339,-7.4557,1.4347,16.575
151.889000,13.2155,-7.7666,2.2270,15.490
151.889000,12.3684,-7.7469,2.8697,14.874
151.890000,11.1449,-7.7242,3.1516,13.921
151.890000,10.7135,-7.3688,2.5123,13.243
151.891000,10.1986,-6.8335,2.1184,12.458
151.895000,9.8418,-6.2375,1.8528,11.798
151.899000,9.6719,-5.6257,1.5343,11.294
151.904000,8.1033,-5.7940,0.7798,9.992
151.909000,7.3434,-5.3169,0.8325,9.104
151.931000,6.7442,-5.2933,0.7187,8.603
151.933000,6.7101,-5.0260,0.5324,8.401
151.934000,6.7797,-4.6266,0.4910,8.223
151.934000,7.1517,-4.1563,0.4625,8.285
151.935000,7.4574,-3.5564,0.3037,8.268
151.940000,5.9223,-3.3471,0.2775,6.808
151.944000,7.7793,-2.3590,0.0418,8.129
151.990000,9.5821,-0.9884,-0.2333,9.636
151.992000,9.3189,0.2225,-0.6390,9.343
151.993000,9.1486,1.5894,-0.3632,9.293
151.993000,8.9259,2.8539,-0.3867,9.379
151.995000,8.6661,4.0208,-0.6327,9.574
151.996000,7.9700,5.1499,-0.6259,9.510
151.997000,7.1304,6.2265,-0.8784,9.507
151.998000,6.3881,7.3535,-0.7619,9.770
152.000000,5.5899,8.5330,-0.6542,10.222
152.001000,4.6331,9.7341,-0.5575,10.795
152.002000,3.5128,10.8586,-0.2964,11.417
152.004000,2.2292,11.8112,0.2251,12.022
152.007000,0.9853,12.5565,0.7335,12.616
152.012000,-1.4826,12.5736,-0.3528,12.666
152.018000,-2.8154,12.9132,1.1758,13.269
152.022000,0.4452,15.0356,1.2606,15.095
152.027000,1.7987,17.2284,-0.8009,17.341
152.032000,0.9404,18.9522,0.2533,18.977
152.037000,-0.0390,20.1968,1.8246,20.279
152.042000,-0.7051,20.6959,2.9370,20.915
152.046000,-2.2263,20.9068,3.7667,21.360
152.057000,-4.7870,18.9142,6.5571,20.583
152.061000,-7.7876,17.6996,10.8670,22.181
152.071000,-11.2756,17.3926,12.4462,24.177
152.074000,-13.7119,17.2316,12.5775,25.360
152.077000,-14.1563,17.7776,10.9525,25.227
152.078000,-13.9814,18.5284,7.9434,24.533
152.128000,-14.2539,19.1755,5.1818,24.448
152.130000,-14.8467,19.4367,3.1375,24.659
152.132000,-14.8221,19.6774,2.9568,24.812
152.134000,-14.9763,18.5660,1.8979,23.929
152.135000,-21.4653,17.1900,-0.7960,27.512
